fecha,precio,año_hecho,año_renovado,metros_cuadrados,pisos,habitaciones,baños,calle,codigo_zip,estado,ciudad
14/08/2019,"$562,460",01/01/1992,2011,835,2,4,3,5100 BOCA RATON DR,75229,TX,DALLAS
21/06/2019,"$551,150",01/01/1992,2011,722,1,2,2,900 THOMASSON DR,75208,TX,DALLAS
28/07/2019,"$563,050",01/01/1992,2011,762,2,4,3,4601 MIRON DR,75220,TX,DALLAS
18/07/2019,"$852,260",01/01/1991,2011,744,2,2,2,9801 TAMALPAIS DR,75217,TX,DALLAS
10/07/2019,"$259,330",01/01/1991,2011,774,1,4,3,2501 WELLS ST,75215,TX,DALLAS
27/06/2019,"$432,290",01/01/1990,2011,1049,2,4,3,2700 MATEUR ST,75211,TX,DALLAS
20/07/2019,"$653,980",01/01/1990,2011,881,2,4,3,1143 CARBONA DR,75217,TX,DALLAS
21/07/2019,"$862,370",01/01/1990,2011,1012,2,4,3,220 STONEPORT DR,75217,TX,DALLAS
17/07/2019,"$1,097,630",01/01/1990,2011,963,4,0,0,1859 RIVERWAY CIR,75217,TX,DALLAS
28/07/2019,"$443,950",01/01/1990,2011,783,2,4,3,3301 PRESCOTT AVE,75219,TX,DALLAS
28/07/2019,"$377,780",01/01/1990,2011,616,2,4,3,2500 PROGRAM DR,75220,TX,DALLAS
30/07/2019,"$249,840",01/01/1990,2011,585,2,4,2,5400 WINSLOW AVE,75223,TX,DALLAS
06/08/2019,"$600,610",01/01/1990,2011,835,2,2,3,9100 PINEHAVEN DR,75227,TX,DALLAS
10/07/2019,"$611,480",01/01/1990,2011,631,2,4,2,2800 TUXEDO CT,75215,TX,DALLAS
11/07/2019,"$715,610",01/01/1989,2011,823,2,3,3,1201 WHITAKER AVE,75216,TX,DALLAS
28/06/2019,"$1,610,770",01/01/1989,2011,1411,2,4,4,3300 GIBSONDELL AVE,75211,TX,DALLAS
15/07/2019,"$310,970",01/01/1989,2011,588,1,3,3,3033 DAHLIA DR,75216,TX,DALLAS
29/07/2019,"$425,380",01/01/1989,2011,607,2,3,3,3635 ALMAZAN DR,75220,TX,DALLAS
20/06/2019,"$1,003,060",01/01/1989,2011,1250,2,5,4,1600 NAVARO ST,75208,TX,DALLAS
24/06/2019,"$320,510",01/01/1988,2011,872,2,3,3,200 YARMOUTH ST,75208,TX,DALLAS
17/06/2019,"$540,480",01/01/1988,2011,847,1,4,2,4001 NORMANDY AVE,75205,TX,DALLAS
12/06/2019,"$376,540",01/01/1988,2011,604,2,3,3,4601 CHRISTOPHER PL,75204,TX,DALLAS
01/08/2019,"$726,870",01/01/1988,2011,1152,2,3,3,7400 COLGATE AVE,75225,TX,DALLAS
14/08/2019,"$413,130",01/01/1988,2011,1088,2,4,4,2300 LUFIELD DR,75229,TX,DALLAS
24/07/2019,"$490,670",01/01/1986,2011,604,2,3,2,426 BONDSTONE DR,75218,TX,DALLAS
09/07/2019,"$276,810",01/01/1986,2011,579,1,3,3,2800 OAK LN,75215,TX,DALLAS
28/07/2019,"$442,860",01/01/1985,2011,521,1,3,2,4400 FAIRWAY AVE,75219,TX,DALLAS
29/07/2019,"$195,160",01/01/1985,2011,384,1,3,1,4101 WILADA DR,75220,TX,DALLAS
15/07/2019,"$478,390",01/01/1985,2011,512,1,2,2,701 SLEETH ST,75216,TX,DALLAS
15/07/2019,"$1,027,590",01/01/1984,2011,1210,2,5,4,1701 MENTOR AVE,75216,TX,DALLAS
26/06/2019,"$543,470",01/01/1984,2011,460,1,3,2,613 DWIGHT AVE,75211,TX,DALLAS
28/06/2019,"$410,960",01/01/1983,2011,570,2,3,2,500 ANDREWS AVE,75211,TX,DALLAS
14/08/2019,"$536,110",01/01/1983,2011,512,2,3,3,12300 BRITTANY CIR,75230,TX,DALLAS
04/07/2019,"$657,130",01/01/1982,2011,671,1,4,2,1401 TERRE COLONY CT,75212,TX,DALLAS
04/07/2019,"$861,500",01/01/1982,2011,978,2,3,2,901 WALKWAY ST,75212,TX,DALLAS
27/06/2019,"$1,050,950",01/01/1982,2011,1091,2,4,3,1201 WALTER DR,75211,TX,DALLAS
20/06/2019,"$595,630",01/01/1982,2011,735,1,4,3,1601 VAUGHAN CT,75208,TX,DALLAS
23/07/2019,"$688,270",01/01/1981,2011,1113,2,3,3,8300 PLAINVIEW DR,75217,TX,DALLAS
22/07/2019,"$4,670,210",01/01/1981,2011,2987,1,5,7,8300 LAKE ANNA DR,75217,TX,DALLAS
13/08/2019,"$338,500",01/01/1971,2011,917,1,3,2,8700 TUDOR PL,75228,TX,DALLAS
28/07/2019,"$251,500",01/01/1971,2011,323,1,3,1,2801 ANODE LN,75220,TX,DALLAS
21/07/2019,"$266,980",01/01/1970,2011,323,1,3,1,500 PALMETTO DR,75217,TX,DALLAS
29/07/2019,"$259,700",01/01/1970,2011,500,1,3,1,10005 TECHNOLOGY BLVD,75220,TX,DALLAS
03/07/2019,"$168,830",01/01/1970,2011,378,1,3,1,4001 HOLLY LEAF CT,75212,TX,DALLAS
13/06/2019,"$298,970",01/01/1969,2011,411,1,3,2,1700 RIPLEY ST,75204,TX,DALLAS
07/07/2019,"$201,660",01/01/1969,2011,335,1,3,1,6700 SANTA MARIA LN,75214,TX,DALLAS
20/06/2019,"$272,780",01/01/1968,2011,332,1,3,1,1401 HAINES AVE,75208,TX,DALLAS
31/07/2019,"$460,300",01/01/1968,2011,558,1,3,3,2500 JIM LOFTIN RD,75224,TX,DALLAS
07/06/2019,"$367,060",01/01/1958,2011,390,1,3,1,2901 BOOKHOUT ST,75201,TX,DALLAS
17/06/2019,"$339,350",01/01/1956,2011,375,1,3,1,3501 CORNELL AVE,75205,TX,DALLAS
13/08/2019,"$481,060",01/01/1956,2011,479,1,3,1,2100 ARNOLD PL,75228,TX,DALLAS
07/06/2019,"$752,600",01/01/1955,2011,750,1,3,3,2100 SAINT PAUL ST,75201,TX,DALLAS
19/06/2019,"$1,060,950",01/01/1955,2011,728,1,4,2,1301 CONANT ST,75207,TX,DALLAS
15/07/2019,"$348,450",01/01/1954,2011,524,1,3,2,4201 CICERO ST,75216,TX,DALLAS
30/07/2019,"$626,900",01/01/1954,2011,844,1,5,3,1401 BRUNNER AVE,75224,TX,DALLAS
31/07/2019,"$660,110",01/01/1954,2011,396,1,3,1,4201 BROOK SPRING DR,75224,TX,DALLAS
12/08/2019,"$283,150",01/01/1954,2011,558,1,4,2,12101 PRESTONRIDGE RD,75230,TX,DALLAS
16/07/2019,"$451,000",01/01/1953,2011,738,1,4,3,8400 TACKETT ST,75217,TX,DALLAS
15/07/2019,"$486,160",01/01/1953,2011,415,1,4,2,1201 MONTAGUE AVE,75216,TX,DALLAS
25/06/2019,"$301,950",01/01/1953,2011,363,1,3,1,6501 STARLING CIR,75209,TX,DALLAS
07/06/2019,"$653,440",01/01/1946,2011,604,2,4,2,2401 MAHON ST,75201,TX,DALLAS
24/06/2019,"$369,250",01/01/1943,2011,287,1,2,1,4301 HOPKINS AVE,75209,TX,DALLAS
24/06/2019,"$560,450",01/01/1943,2011,549,2,4,1,2300 GLADSTONE DR,75208,TX,DALLAS
25/06/2019,"$527,170",01/01/1940,2011,543,2,3,2,5101 ARTEMESIA LN,75209,TX,DALLAS
04/07/2019,"$741,140",01/01/1935,2011,1286,2,5,4,6600 HIGHGATE LN,75214,TX,DALLAS
25/07/2019,"$725,810",01/01/1920,2011,762,2,6,2,8800 ANTRIM DR,75218,TX,DALLAS
25/07/2019,"$513,700",01/01/1919,2011,463,2,4,1,9400 HOBART ST,75218,TX,DALLAS
03/07/2019,"$451,000",01/01/1918,2011,372,1,3,1,3800 PEORIA ST,75212,TX,DALLAS
05/08/2019,"$1,203,300",01/01/1907,2011,698,2,4,2,4500 LAWNVIEW AVE,75227,TX,DALLAS
30/07/2019,"$891,930",01/01/1904,2011,847,2,4,1,9823 PARK LANE CT,75220,TX,DALLAS
06/08/2019,"$1,062,070",01/01/1993,2010,1442,2,4,3,3600 DARBY DR,75227,TX,DALLAS
07/06/2019,"$443,200",01/01/1993,2010,600,2,3,3,1717 ARTS PLZ,75201,TX,DALLAS
28/07/2019,"$653,360",01/01/1993,2010,805,2,4,3,2400 VICTORY PARK LN,75219,TX,DALLAS
24/07/2019,"$1,242,030",01/01/1993,2010,1189,2,4,4,10926 COLBERT WAY,75218,TX,DALLAS
18/06/2019,"$289,700",01/01/1993,2010,664,2,3,3,5101 VANDERBILT AVE,75206,TX,DALLAS
27/07/2019,"$546,620",01/01/1993,2010,713,2,4,3,7901 GLADE HILL CT,75218,TX,DALLAS
09/06/2019,"$332,520",01/01/1993,2010,796,2,4,3,2001 CADIZ ST,75201,TX,DALLAS
03/07/2019,"$356,610",01/01/1993,2010,771,1,3,3,2000 KRAFT ST,75212,TX,DALLAS
31/07/2019,"$803,360",01/01/1992,2010,963,2,4,3,5949 SHERRY LN,75225,TX,DALLAS
12/06/2019,"$1,810",01/01/1992,2010,1137,2,4,4,10800 BEAUTY LN,75229,TX,DALLAS
05/08/2019,"$328,540",01/01/1992,2010,777,2,3,2,3200 POPLAR SPRINGS LN,75227,TX,DALLAS
26/06/2019,"$512,890",01/01/1990,2010,619,2,3,3,3300 BORICH ST,75210,TX,DALLAS
05/08/2019,"$244,990",01/01/1990,2010,351,2,2,2,8240 MOBERLY LN,75227,TX,DALLAS
30/07/2019,"$303,280",01/01/1990,2010,643,2,3,3,11425 LAMPLIGHTER LN,75229,TX,DALLAS
17/07/2019,"$296,960",01/01/1990,2010,732,1,4,3,10300 CRADLEROCK DR,75217,TX,DALLAS
11/07/2019,"$315,810",01/01/1989,2010,1015,2,3,3,10600 BRIDGE HOLLOW CT,75229,TX,DALLAS
07/07/2019,"$350,200",01/01/1989,2010,884,2,3,3,6100 SAINT MORITZ AVE,75214,TX,DALLAS
15/07/2019,"$280,050",01/01/1989,2010,668,2,4,2,11200 SHERMAN AVE,75229,TX,DALLAS
23/07/2019,"$771,540",01/01/1989,2010,951,2,3,2,10300 CORY ST,75217,TX,DALLAS
11/07/2019,"$652,870",01/01/1988,2010,908,2,4,3,2900 VANDERVORT DR,75216,TX,DALLAS
04/07/2019,"$352,030",01/01/1988,2010,710,2,3,3,2001 PROGRESSIVE DR,75212,TX,DALLAS
15/07/2019,"$392,530",01/01/1988,2010,637,2,4,3,12501 WELLEART AVE,75216,TX,DALLAS
29/07/2019,"$1,296,530",01/01/1988,2010,1490,2,0,0,4900 RADBROOK PL,75220,TX,DALLAS
02/08/2019,"$235,320",01/01/1986,2010,354,1,3,1,6901 CHACKBAY LN,75227,TX,DALLAS
27/06/2019,"$401,460",01/01/1986,2010,216,2,2,1,3955 MATHER CT,75211,TX,DALLAS
04/07/2019,"$475,260",01/01/1986,2010,530,2,2,2,6800 TRAMMEL DR,75214,TX,DALLAS
31/07/2019,"$495,160",01/01/1985,2010,515,1,3,2,3522 CONWAY ST,75224,TX,DALLAS
25/07/2019,"$330,980",01/01/1985,2010,585,2,3,3,1000 WATERFORD DR,75218,TX,DALLAS
07/08/2019,"$456,330",01/01/1984,2010,539,1,3,2,7100 LONDON FOG DR,75227,TX,DALLAS
24/07/2019,"$210,380",01/01/1984,2010,485,1,3,2,10100 BARONNE CIR,75218,TX,DALLAS
07/06/2019,"$278,440",01/01/1983,2010,384,1,3,2,2817 ROUTH ST,75201,TX,DALLAS
31/07/2019,"$478,540",01/01/1983,2010,488,1,3,2,1600 DAY STAR DR,75224,TX,DALLAS
15/08/2019,"$291,270",01/01/1983,2010,573,2,3,2,3500 CORAL GABLES DR,75229,TX,DALLAS
22/07/2019,"$251,510",01/01/1982,2010,402,2,2,2,200 GLENVIEW ST,75217,TX,DALLAS
22/07/2019,"$618,010",01/01/1981,2010,823,2,4,3,200 BUTTERCUP LN,75217,TX,DALLAS
22/07/2019,"$233,050",01/01/1981,2010,472,1,3,2,9001 PRAIRIE WOOD PL,75217,TX,DALLAS
09/07/2019,"$262,290",01/01/1981,2010,597,1,3,2,3800 WALDRON AVE,75215,TX,DALLAS
07/08/2019,"$538,150",01/01/1981,2010,735,1,3,2,2501 OAK BEND LN,75227,TX,DALLAS
08/07/2019,"$564,830",01/01/1981,2010,671,2,3,2,5900 WORTH ST,75214,TX,DALLAS
21/06/2019,"$645,940",01/01/1981,2010,991,2,4,3,701 VAN BUREN AVE,75208,TX,DALLAS
06/08/2019,"$663,260",01/01/1981,2010,817,1,3,2,9001 PRAIRIE BLUFF DR,75227,TX,DALLAS
24/07/2019,"$381,890",01/01/1966,2010,728,1,4,2,11200 DALRON DR,75218,TX,DALLAS
10/06/2019,"$504,310",01/01/1966,2010,686,1,4,1,111 MORGAN AVE,75203,TX,DALLAS
07/07/2019,"$406,940",01/01/1965,2010,695,1,3,2,5300 RIDGELAWN DR,75214,TX,DALLAS
27/07/2019,"$502,620",01/01/1965,2010,686,1,4,3,7900 XAVIER CT,75218,TX,DALLAS
14/07/2019,"$291,790",01/01/1965,2010,607,1,3,2,3701 COTTON LN,75216,TX,DALLAS
07/07/2019,"$346,540",01/01/1965,2010,680,1,3,2,7100 BOB O LINK DR,75214,TX,DALLAS
06/08/2019,"$452,510",01/01/1965,2010,497,1,3,2,9501 RUTHERGLEN DR,75227,TX,DALLAS
23/07/2019,"$265,310",01/01/1964,2010,680,1,4,2,9400 LIPTON LN,75217,TX,DALLAS
18/06/2019,"$227,820",01/01/1964,2010,552,1,3,1,5740 MARQUITA AVE,75206,TX,DALLAS
08/08/2019,"$397,760",01/01/1963,2010,823,2,4,3,11601 FEATHERBROOK DR,75228,TX,DALLAS
08/07/2019,"$297,940",01/01/1963,2010,381,1,2,1,6100 TREMONT ST,75214,TX,DALLAS
06/08/2019,"$349,890",01/01/1961,2010,418,1,3,2,6100 POWER DR,75227,TX,DALLAS
17/07/2019,"$495,930",01/01/1958,2010,561,1,3,2,10700 ROCKINGHAM ST,75217,TX,DALLAS
19/06/2019,"$542,490",01/01/1957,2010,646,1,4,2,5701 GOLIAD AVE,75206,TX,DALLAS
11/06/2019,"$381,320",01/01/1957,2010,479,1,4,2,1201 BOSWELL ST,75203,TX,DALLAS
20/06/2019,"$301,010",01/01/1956,2010,405,1,3,1,1101 CROWNVIEW LN,75208,TX,DALLAS
14/08/2019,"$525,770",01/01/1956,2010,573,1,4,2,5801 GARDENDALE DR,75228,TX,DALLAS
01/08/2019,"$719,990",01/01/1955,2010,384,1,3,2,800 4TH AVE,75226,TX,DALLAS
24/06/2019,"$285,920",01/01/1955,2010,707,1,4,2,2001 BRUNDRETTE ST,75208,TX,DALLAS
05/08/2019,"$266,230",01/01/1955,2010,634,1,2,2,4800 DERBY LN,75227,TX,DALLAS
26/07/2019,"$1,103,070",01/01/1954,2010,689,1,3,3,1501 WHITTIER AVE,75218,TX,DALLAS
16/07/2019,"$319,200",01/01/1954,2010,411,1,3,1,8300 WATERWOOD LN,75217,TX,DALLAS
13/06/2019,"$247,690",01/01/1954,2010,454,1,3,2,3900 RIESLING RDG,75204,TX,DALLAS
06/08/2019,"$371,320",01/01/1954,2010,323,1,2,1,3800 O B CROWE DR,75227,TX,DALLAS
07/07/2019,"$316,650",01/01/1953,2010,335,1,3,1,5401 LEDGESTONE DR,75214,TX,DALLAS
28/06/2019,"$326,450",01/01/1953,2010,643,1,3,1,4800 HEYWORTH AVE,75211,TX,DALLAS
11/06/2019,"$219,230",01/01/1952,2010,326,1,2,1,501 PONTIAC AVE,75203,TX,DALLAS
12/06/2019,"$251,040",01/01/1951,2010,369,1,3,1,1904 HIGH HILL BLVD,75203,TX,DALLAS
08/08/2019,"$313,360",01/01/1950,2010,585,1,3,2,7601 PIEDMONT DR,75227,TX,DALLAS
28/06/2019,"$945,750",01/01/1950,2010,924,1,4,2,3300 ARNOLDELL ST,75211,TX,DALLAS
24/07/2019,"$704,110",01/01/1943,2010,433,2,3,2,2 RAINWATER RD,75218,TX,DALLAS
02/07/2019,"$1,657,120",01/01/1939,2010,1006,2,4,4,5901 RADAR WAY,75211,TX,DALLAS
07/08/2019,"$691,890",01/01/1925,2010,591,2,3,2,2700 GROVERIDGE DR,75227,TX,DALLAS
01/08/2019,"$260,760",01/01/1925,2010,259,1,2,1,1 CRANSBROOK CT,75225,TX,DALLAS
28/06/2019,"$499,360",01/01/1925,2010,408,1,2,2,900 ZEB ST,75211,TX,DALLAS
07/08/2019,"$551,420",01/01/1922,2010,573,2,4,2,2 GLENNCREEK XING,75230,TX,DALLAS
27/06/2019,"$180,300",01/01/1921,2010,472,1,2,1,201 LILLIAN ST,75211,TX,DALLAS
12/06/2019,"$941,260",01/01/1965,2009,607,1,4,2,1000 SARGENT RD,75203,TX,DALLAS
16/07/2019,"$337,860",01/01/1965,2009,674,1,4,2,7600 HILLARD DR,75217,TX,DALLAS
25/07/2019,"$247,670",01/01/1964,2009,174,1,1,1,9700 BLUFF DALE DR,75218,TX,DALLAS
25/06/2019,"$508,680",01/01/1964,2009,661,1,3,2,2800 COLLINS ALY,75210,TX,DALLAS
10/06/2019,"$746,030",01/01/1963,2009,927,1,4,3,100 WEBB ROYAL PLZ,75229,TX,DALLAS
04/07/2019,"$406,880",01/01/1963,2009,625,1,5,2,5800 FESS ST,75212,TX,DALLAS
28/07/2019,"$352,170",01/01/1962,2009,920,1,7,3,4400 BROWN ST,75219,TX,DALLAS
29/07/2019,"$337,690",01/01/1962,2009,494,1,3,1,3232 SUMTER DR,75220,TX,DALLAS
03/07/2019,"$368,320",01/01/1961,2009,472,1,3,2,2700 FLOWERING PEACH LN,75212,TX,DALLAS
04/07/2019,"$391,050",01/01/1955,2009,320,1,2,1,2601 EL CAMINO LN,75212,TX,DALLAS
19/06/2019,"$311,820",01/01/1954,2009,500,1,3,1,1100 LUPO DR,75207,TX,DALLAS
14/08/2019,"$311,610",01/01/1954,2009,472,1,3,2,3201 PLUMSTEAD DR,75228,TX,DALLAS
09/07/2019,"$1,271,290",01/01/1953,2009,1042,1,5,3,2301 HARRISON AVE,75215,TX,DALLAS
31/07/2019,"$451,650",01/01/1953,2009,500,1,3,2,201 KIEST POLK VLG,75224,TX,DALLAS
14/08/2019,"$187,100",01/01/1952,2009,311,1,2,1,4112 MANORVIEW LN,75228,TX,DALLAS
30/07/2019,"$313,300",01/01/1952,2009,287,1,2,1,724 ANN AVE,75223,TX,DALLAS
04/07/2019,"$2,753,330",01/01/1952,2009,1378,2,4,3,2624 NORWICH LN,75212,TX,DALLAS
25/06/2019,"$757,850",01/01/1950,2009,686,1,6,2,3600 SAVAGE ST,75209,TX,DALLAS
03/07/2019,"$431,040",01/01/1944,2009,1244,1,3,4,3494 KINGBRIDGE ST,75212,TX,DALLAS
08/07/2019,"$231,020",01/01/1942,2009,485,1,3,2,7100 LAKEWOOD BLVD,75214,TX,DALLAS
13/08/2019,"$971,270",01/01/1925,2009,1119,2,5,3,8801 BRETSHIRE DR,75228,TX,DALLAS
24/06/2019,"$887,690",01/01/1921,2009,853,2,4,3,4501 WATAUGA RD,75209,TX,DALLAS
17/07/2019,"$281,580",01/01/1921,2009,162,1,1,1,10300 NEW BEDFORD DR,75217,TX,DALLAS
15/08/2019,"$843,380",01/01/2001,2008,1189,2,4,4,3800 CEDARBRUSH DR,75229,TX,DALLAS
28/07/2019,"$837,950",01/01/2001,2008,981,2,4,3,2700 EDMONDS DR,75219,TX,DALLAS
02/08/2019,"$477,680",01/01/2001,2008,567,1,3,3,5000 MENEFEE DR,75227,TX,DALLAS
13/08/2019,"$443,190",01/01/2001,2008,597,2,3,2,2500 SIDWIN ST,75228,TX,DALLAS
07/08/2019,"$482,310",01/01/2001,2008,680,2,5,3,2600 BRUTON SPRINGS DR,75227,TX,DALLAS
09/07/2019,"$861,080",01/01/2000,2008,1503,2,3,3,3600 RUSKIN ST,75215,TX,DALLAS
27/06/2019,"$751,590",01/01/2000,2008,951,2,4,3,2572 ALPACA PASS,75211,TX,DALLAS
26/06/2019,"$590,820",01/01/2000,2008,963,2,4,3,1300 WALTON WALKER BLVD,75211,TX,DALLAS
02/07/2019,"$456,290",01/01/2000,2008,808,2,3,3,4500 SILVER LAKE DR,75211,TX,DALLAS
26/06/2019,"$817,620",01/01/1999,2008,1085,2,4,3,4501 IMPERIAL ST,75210,TX,DALLAS
22/07/2019,"$252,280",01/01/1999,2008,610,2,4,3,8401 SAN MARINO AVE,75217,TX,DALLAS
22/07/2019,"$502,390",01/01/1999,2008,978,2,3,3,1100 CABOT DR,75217,TX,DALLAS
24/07/2019,"$661,270",01/01/1998,2008,826,2,4,3,10600 GREENGARDEN RD,75218,TX,DALLAS
13/08/2019,"$437,140",01/01/1998,2008,753,1,4,3,1701 GROSS RD,75228,TX,DALLAS
25/07/2019,"$996,400",01/01/1998,2008,1210,2,4,5,10000 OLMOS DR,75218,TX,DALLAS
22/07/2019,"$1,140",01/01/1997,2008,1210,2,5,4,3800 CABANA LN,75229,TX,DALLAS
20/06/2019,"$373,230",01/01/1997,2008,893,2,4,3,600 CULPEPPER PL,75208,TX,DALLAS
10/06/2019,"$328,540",01/01/1997,2008,756,2,4,3,390 OAKENWALD ST,75203,TX,DALLAS
08/07/2019,"$1,170",01/01/1997,2008,677,2,5,3,10600 SAINT LAZARE DR,75229,TX,DALLAS
30/07/2019,"$483,960",01/01/1997,2008,774,2,3,3,4901 UPSHUR ST,75223,TX,DALLAS
10/06/2019,"$866,930",01/01/1997,2008,1186,2,4,3,2100 TETLEY DR,75201,TX,DALLAS
14/07/2019,"$547,650",01/01/1997,2008,494,2,3,3,3801 DE KALB AVE,75216,TX,DALLAS
15/07/2019,"$872,910",01/01/1997,2008,1067,2,4,3,4601 HAAS DR,75216,TX,DALLAS
06/08/2019,"$696,460",01/01/1996,2008,820,2,3,3,3700 CYPRESS AVE,75227,TX,DALLAS
01/08/2019,"$236,590",01/01/1996,2008,497,1,3,2,8500 EDGEMERE RD,75225,TX,DALLAS
13/08/2019,"$364,290",01/01/1996,2008,625,2,5,3,2301 JONESBORO AVE,75228,TX,DALLAS
01/08/2019,"$256,600",01/01/1996,2008,546,2,3,3,8400 TULANE ST,75225,TX,DALLAS
12/07/2019,"$569,630",01/01/1996,2008,799,2,4,3,11300 WONDERLAND TRL,75229,TX,DALLAS
29/07/2019,"$587,930",01/01/1996,2008,710,2,3,3,10701 DORIC ST,75220,TX,DALLAS
15/08/2019,"$428,090",01/01/1996,2008,860,2,4,3,3300 SAINT CLOUD CIR,75229,TX,DALLAS
12/08/2019,"$330,780",01/01/1996,2008,735,2,3,2,3101 SANTA TERESA AVE,75228,TX,DALLAS
19/06/2019,"$266,530",01/01/1996,2008,530,1,3,2,1801 MECCA ST,75206,TX,DALLAS
24/06/2019,"$613,900",01/01/1996,2008,771,2,4,3,4301 TAOS RD,75209,TX,DALLAS
15/06/2019,"$875,480",01/01/1919,2008,811,1,4,2,6601 HILLCREST AVE,75205,TX,DALLAS
12/06/2019,"$531,090",01/01/1911,2008,454,1,3,1,2600 BOLL ST,75204,TX,DALLAS
18/06/2019,"$561,790",01/01/1909,2008,488,2,3,1,5201 MERRIMAC AVE,75206,TX,DALLAS
24/07/2019,"$512,380",01/01/2001,2007,841,2,4,3,10700 ODAIR CT,75218,TX,DALLAS
29/06/2019,"$1,683,110",01/01/2001,2007,1728,2,4,4,3800 MOLER ST,75211,TX,DALLAS
14/07/2019,"$471,910",01/01/2001,2007,771,2,4,3,3401 PARROTT ST,75216,TX,DALLAS
22/07/2019,"$252,040",01/01/2001,2007,418,1,3,2,9601 GROVE OAKS BLVD,75217,TX,DALLAS
08/07/2019,"$695,820",01/01/2000,2007,972,2,4,3,700 RIDGEWAY ST,75214,TX,DALLAS
11/06/2019,"$726,760",01/01/2000,2007,1033,2,4,3,1300 BADEN ST,75203,TX,DALLAS
27/06/2019,"$257,830",01/01/1999,2007,811,2,4,3,2500 ALDEN AVE,75211,TX,DALLAS
13/08/2019,"$303,000",01/01/1999,2007,741,2,4,3,2601 MARBELLA LN,75228,TX,DALLAS
26/06/2019,"$558,760",01/01/1999,2007,677,2,3,2,4301 PINNACLE POINT DR,75211,TX,DALLAS
14/08/2019,"$585,060",01/01/1999,2007,814,2,3,3,2401 DRIFTWAY DR,75228,TX,DALLAS
26/06/2019,"$528,430",01/01/1998,2007,680,2,3,3,3500 REED LN,75210,TX,DALLAS
11/06/2019,"$274,030",01/01/1998,2007,561,2,3,3,1001 NOAH ST,75203,TX,DALLAS
28/07/2019,"$321,130",01/01/1998,2007,750,2,3,3,2342 LUCAS DR,75219,TX,DALLAS
27/06/2019,"$171,140",01/01/1997,2007,421,2,2,3,100 MOUNT NEBO ST,75211,TX,DALLAS
14/07/2019,"$237,260",01/01/1997,2007,463,1,3,2,3321 BIGLOW DR,75216,TX,DALLAS
08/07/2019,"$474,140",01/01/1997,2007,997,2,4,3,6900 WABASH CIR,75214,TX,DALLAS
01/08/2019,"$328,720",01/01/1997,2007,774,2,5,3,1 GLENSHIRE CT,75225,TX,DALLAS
07/07/2019,"$273,490",01/01/1997,2007,619,2,4,3,3200 JACOTTE CIR,75214,TX,DALLAS
07/07/2019,"$1,002,950",01/01/1996,2007,896,2,3,3,300 HILLSIDE VLG,75214,TX,DALLAS
14/06/2019,"$582,290",01/01/1996,2007,939,2,4,3,3101 GREENWOOD ST,75204,TX,DALLAS
26/06/2019,"$746,180",01/01/1996,2007,905,2,4,3,4300 ADLER DR,75211,TX,DALLAS
04/07/2019,"$2,400,520",01/01/1980,2007,1323,1,4,3,3400 JEFF ST,75212,TX,DALLAS
14/07/2019,"$1,637,540",01/01/1961,2007,1323,1,5,4,4200 BATEMAN AVE,75216,TX,DALLAS
21/06/2019,"$254,290",01/01/1958,2007,503,1,4,2,3700 NORTHVIEW LN,75229,TX,DALLAS
04/07/2019,"$301,000",01/01/1958,2007,421,1,3,1,6000 VAN HISE DR,75212,TX,DALLAS
20/06/2019,"$395,540",01/01/1958,2007,360,1,3,2,1901 EDGEFIELD AVE,75208,TX,DALLAS
29/07/2019,"$300,800",01/01/1957,2007,698,1,3,1,3755 DUNHAVEN RD,75220,TX,DALLAS
30/07/2019,"$262,350",01/01/1957,2007,506,1,3,2,1701 HOMEWOOD PL,75224,TX,DALLAS
13/06/2019,"$207,890",01/01/1957,2007,250,1,2,1,2701 CALVARY AVE,75204,TX,DALLAS
24/07/2019,"$451,900",01/01/1957,2007,527,1,3,2,11135 LAKE HIGHLANDS DR,75218,TX,DALLAS
30/07/2019,"$235,760",01/01/1957,2007,405,2,3,1,2901 REYNOLDS AVE,75223,TX,DALLAS
16/07/2019,"$383,680",01/01/1957,2007,485,1,3,2,7300 BARNEY ST,75217,TX,DALLAS
12/08/2019,"$230,460",01/01/1955,2007,451,1,3,1,2101 GLENGARIFF DR,75228,TX,DALLAS
28/07/2019,"$350,370",01/01/1955,2007,411,1,3,1,2501 SHELBY AVE,75219,TX,DALLAS
11/06/2019,"$576,840",01/01/1955,2007,680,1,3,2,1301 LOTUS ST,75203,TX,DALLAS
02/07/2019,$840,01/01/1954,2007,451,1,4,1,3200 DUCHESS TRL,75229,TX,DALLAS
24/06/2019,"$139,160",01/01/1954,2007,351,1,3,1,8000 THELMA ST,75209,TX,DALLAS
28/07/2019,"$398,830",01/01/1954,2007,774,1,3,2,2801 CONGRESSMAN LN,75220,TX,DALLAS
04/07/2019,"$401,130",01/01/1954,2007,543,1,4,2,2601 MANILA RD,75212,TX,DALLAS
07/08/2019,"$356,790",01/01/1954,2007,546,2,3,2,9400 EDGECREEK DR,75227,TX,DALLAS
06/08/2019,"$348,070",01/01/1954,2007,405,1,2,1,3700 PRUITT AVE,75227,TX,DALLAS
11/07/2019,"$315,530",01/01/1953,2007,564,1,3,2,701 MCDOWELL AVE,75216,TX,DALLAS
19/06/2019,"$397,100",01/01/1953,2007,287,1,2,1,1901 HI LINE DR,75207,TX,DALLAS
